order_id,purchase_date,customer_id,customer_gender,customer_age,product_category,product_name,product_price,quantity,order_total,payment_method,shipping_region
6281,23/05/23,758,Masculino,35,Calzado,Pantuflas,107.55,2,215.1,Transferencia bancaria,Norte
6310,16/10/23,412,Masculino,35,Accesorios,Reloj,87.9,4,351.6,PayPal,Oeste
6325,6/07/23,449,Femenino,35,Ropa,Chaqueta,195.04,1,195.04,PayPal,Sur
6441,29/10/23,851,Masculino,35,Ropa,Camiseta,97.43,3,292.29,PayPal,Norte
6453,16/10/23,884,Femenino,35,Ropa,Camiseta,148.53,5,742.65,PayPal,Este
6469,29/03/23,124,Femenino,35,Accesorios,Bufanda,51.38,5,256.9,PayPal,Sur
6491,6/06/23,485,Femenino,35,Ropa,Pantalón,98.77,1,98.77,PayPal,Sur
6514,16/04/23,490,Masculino,35,Accesorios,Gorro,104.15,1,104.15,PayPal,Sur
6549,20/05/23,858,Femenino,35,Accesorios,Bufanda,41.78,3,125.34,PayPal,Sur
6574,29/11/23,923,Masculino,35,Calzado,Zapatillas,83.41,5,417.05,PayPal,Sur
6623,20/10/23,77,Femenino,35,Accesorios,Bolso,161.42,1,161.42,Efectivo,Este
6655,28/04/23,803,Femenino,35,Ropa,Camiseta,114.55,4,458.2,Tarjeta de crédito,Este
6683,26/04/23,515,Femenino,35,Calzado,Sandalias,43.1,4,172.4,PayPal,Oeste
6716,26/03/23,563,Masculino,35,Calzado,Pantuflas,148.49,3,445.47,Transferencia bancaria,Norte
6718,14/08/23,780,Femenino,35,Accesorios,Cinturón,136.7,3,410.1,PayPal,Este
6912,10/10/23,223,Femenino,35,Ropa,Camiseta,146.26,5,731.3,PayPal,Este
6979,30/05/23,218,Masculino,35,Ropa,Camiseta,24.84,5,124.2,PayPal,Este
6981,9/03/23,981,Femenino,35,Ropa,Chaqueta,122.66,5,613.3,PayPal,Este
7042,6/10/23,712,Masculino,35,Accesorios,Bufanda,87.94,4,351.76,PayPal,Este
7107,30/10/23,935,Femenino,35,Accesorios,Bolso,118.22,2,236.44,PayPal,Oeste
7178,20/10/23,232,Masculino,35,Calzado,Sandalias,50.12,4,200.48,PayPal,Norte
7331,19/05/23,670,Masculino,35,Ropa,Pantalón,118.85,3,356.55,PayPal,Sur
7409,31/05/23,108,Femenino,35,Accesorios,Reloj,107.87,3,323.61,PayPal,Este
7420,10/05/23,438,Masculino,35,Calzado,Zapatillas,64.44,3,193.32,Tarjeta de crédito,Este
7469,21/09/23,429,Masculino,35,Calzado,Zapatillas,74.28,2,148.56,Efectivo,Norte
7476,19/12/23,445,Femenino,35,Accesorios,Bufanda,10.39,3,31.17,Transferencia bancaria,Oeste
7543,13/01/23,164,Femenino,35,Ropa,Chaqueta,103.96,3,311.88,Efectivo,Norte
7678,25/03/23,256,Femenino,35,Ropa,Chaqueta,60.9,2,121.8,Transferencia bancaria,Centro
7801,12/03/23,787,Femenino,35,Accesorios,Cinturón,50.71,5,253.55,PayPal,Oeste
7843,17/08/23,582,Femenino,35,Accesorios,Cinturón,155.75,5,778.75,Efectivo,Norte
7936,5/06/23,818,Masculino,35,Calzado,Zapatos formales,185.89,4,743.56,Efectivo,Norte
8116,10/02/23,645,Masculino,35,Calzado,Zapatillas,139.03,4,556.12,Transferencia bancaria,Oeste
8136,6/04/23,608,Femenino,35,Ropa,Pantalón,188.47,5,942.35,Transferencia bancaria,Oeste
8211,13/09/23,440,Masculino,35,Calzado,Zapatos formales,171.12,5,855.6,PayPal,Norte
8319,21/10/23,507,Femenino,35,Ropa,Pantalón,110,5,550,Transferencia bancaria,Centro
8419,6/05/23,599,Masculino,35,Accesorios,Gorro,35.3,1,35.3,Transferencia bancaria,Norte
8428,28/12/23,19,Femenino,35,Ropa,Sweater,166.23,1,166.23,Transferencia bancaria,Centro
8500,8/05/23,679,Femenino,35,Accesorios,Reloj,152.29,1,152.29,PayPal,Centro
8623,6/11/23,481,Femenino,35,Ropa,Camiseta,46.44,1,46.44,Efectivo,Oeste
8647,24/02/23,970,Femenino,35,Ropa,Sweater,125.62,2,251.24,Transferencia bancaria,Norte
8648,15/02/23,813,Femenino,35,Accesorios,Reloj,132.85,2,265.7,Tarjeta de crédito,Oeste
8823,30/05/23,491,Masculino,35,Ropa,Vestido,53.21,5,266.05,Efectivo,Oeste
8956,2/11/23,634,Femenino,35,Calzado,Botas,115.83,4,463.32,PayPal,Este
8959,6/10/23,106,Masculino,35,Calzado,Sandalias,73.6,3,220.8,Tarjeta de crédito,Sur
9036,6/03/23,115,Masculino,35,Accesorios,Cinturón,86.5,2,173,Tarjeta de crédito,Oeste
9083,8/01/23,172,Masculino,35,Accesorios,Gorro,101.39,2,202.78,PayPal,Sur
9200,9/08/23,132,Femenino,35,Ropa,Chaqueta,161.98,1,161.98,Tarjeta de crédito,Centro
9264,2/07/23,882,Masculino,35,Accesorios,Bufanda,35.99,4,143.96,Tarjeta de crédito,Oeste
9339,5/11/23,951,Masculino,35,Ropa,Vestido,68.49,5,342.45,PayPal,Oeste
9507,19/04/23,90,Femenino,35,Ropa,Sweater,18.82,1,18.82,Transferencia bancaria,Norte
9508,29/05/23,226,Femenino,35,Calzado,Zapatos formales,194.36,3,583.08,Tarjeta de crédito,Norte
9588,26/12/23,661,Masculino,35,Ropa,Sweater,190.16,5,950.8,PayPal,Sur
9615,6/05/23,107,Masculino,35,Accesorios,Cinturón,78.08,3,234.24,Tarjeta de crédito,Este
9629,4/04/23,729,Masculino,35,Accesorios,Cinturón,81.06,1,81.06,PayPal,Oeste
9635,5/09/23,338,Masculino,35,Accesorios,Reloj,172.14,2,344.28,PayPal,Este
9638,17/06/23,131,Femenino,35,Ropa,Chaqueta,190.39,1,190.39,Efectivo,Norte
9749,26/02/23,78,Masculino,35,Calzado,Sandalias,171.25,4,685,Efectivo,Sur
9781,23/01/23,647,Masculino,35,Ropa,Pantalón,45.54,1,45.54,Tarjeta de crédito,Norte
9825,18/12/23,913,Femenino,35,Calzado,Botas,166.46,5,832.3,Tarjeta de crédito,Oeste
88,21/05/23,562,Masculino,36,Accesorios,Reloj,56.31,1,56.31,Tarjeta de crédito,Centro
155,19/05/23,135,Masculino,36,Accesorios,Bolso,146.14,2,292.28,Transferencia bancaria,Oeste
231,24/06/23,331,Masculino,36,Calzado,Zapatos formales,79.32,5,396.6,Tarjeta de crédito,Centro
246,9/04/23,745,Femenino,36,Ropa,Sweater,185.26,5,926.3,PayPal,Sur
300,10/07/23,672,Femenino,36,Calzado,Zapatos formales,152.68,4,610.72,Transferencia bancaria,Este
420,8/02/23,277,Masculino,36,Ropa,Pantalón,198.78,3,596.34,Transferencia bancaria,Oeste
475,13/12/23,745,Masculino,36,Accesorios,Gorro,154.69,4,618.76,Transferencia bancaria,Este
685,23/01/23,16,Masculino,36,Accesorios,Bufanda,39.51,5,197.55,Efectivo,Sur
694,28/09/23,475,Masculino,36,Accesorios,Bolso,154.91,5,774.55,PayPal,Oeste
703,8/01/23,957,Masculino,36,Accesorios,Gorro,185.11,2,370.22,Transferencia bancaria,Sur
708,18/04/23,835,Femenino,36,Ropa,Chaqueta,156.08,5,780.4,Tarjeta de crédito,Este
838,29/09/23,492,Masculino,36,Ropa,Sweater,27.75,5,138.75,Tarjeta de crédito,Oeste
843,19/04/23,174,Masculino,36,Calzado,Pantuflas,28.68,5,143.4,Transferencia bancaria,Este
960,27/04/23,348,Masculino,36,Accesorios,Reloj,50.83,2,101.66,Transferencia bancaria,Norte
1026,27/04/23,385,Femenino,36,Accesorios,Bolso,62.63,2,125.26,Transferencia bancaria,Este
1084,23/08/23,767,Femenino,36,Calzado,Zapatillas,126.97,4,507.88,Tarjeta de crédito,Oeste
1141,4/07/23,971,Femenino,36,Accesorios,Gorro,169.74,3,509.22,Transferencia bancaria,Este
1218,13/06/23,474,Femenino,36,Ropa,Vestido,104.94,4,419.76,PayPal,Este
1241,27/09/23,739,Masculino,36,Calzado,Zapatos formales,147.04,2,294.08,Tarjeta de crédito,Sur
1253,16/07/23,231,Masculino,36,Calzado,Zapatillas,71.3,5,356.5,PayPal,Este
1380,27/12/23,168,Femenino,36,Ropa,Camiseta,25.32,5,126.6,Transferencia bancaria,Este
1436,30/05/23,749,Femenino,36,Accesorios,Bolso,154.12,4,616.48,Transferencia bancaria,Centro
1468,5/08/23,579,Masculino,36,Accesorios,Reloj,48.12,2,96.24,Tarjeta de crédito,Norte
1488,26/03/23,411,Femenino,36,Ropa,Pantalón,64.43,4,257.72,Transferencia bancaria,Centro
1511,30/12/23,157,Masculino,36,Ropa,Pantalón,141.71,1,141.71,Tarjeta de crédito,Centro
1514,8/07/23,157,Femenino,36,Accesorios,Bufanda,18.43,1,18.43,Efectivo,Este
1622,18/08/23,763,Masculino,36,Accesorios,Bufanda,97.61,4,390.44,Tarjeta de crédito,Sur
1656,24/09/23,769,Femenino,36,Ropa,Vestido,97.16,1,97.16,Transferencia bancaria,Sur
1707,24/04/23,476,Femenino,36,Calzado,Sandalias,63.4,1,63.4,Efectivo,Centro
1711,9/08/23,349,Masculino,36,Ropa,Chaqueta,195.15,5,975.75,Transferencia bancaria,Sur
1716,19/09/23,835,Masculino,36,Ropa,Vestido,102.83,3,308.49,Efectivo,Sur
1766,8/03/23,897,Masculino,36,Calzado,Zapatillas,198.93,1,198.93,Tarjeta de crédito,Este
1770,6/08/23,523,Masculino,36,Calzado,Zapatos formales,173.28,3,519.84,Transferencia bancaria,Este
1847,28/01/23,825,Masculino,36,Calzado,Pantuflas,167.43,1,167.43,Transferencia bancaria,Este
1856,21/11/23,455,Masculino,36,Calzado,Zapatos formales,99.07,1,99.07,Tarjeta de crédito,Este
1877,21/05/23,149,Femenino,36,Ropa,Sweater,94.12,1,94.12,Tarjeta de crédito,Centro
2006,2/12/23,443,Masculino,36,Ropa,Camiseta,20.58,1,20.58,Efectivo,Sur
2057,25/11/23,39,Femenino,36,Accesorios,Reloj,21.08,5,105.4,Tarjeta de crédito,Sur
2068,26/01/23,748,Femenino,36,Accesorios,Bolso,26.71,4,106.84,PayPal,Norte
2148,11/10/23,521,Femenino,36,Accesorios,Bolso,40.74,2,81.48,Tarjeta de crédito,Este
2177,6/11/23,952,Femenino,36,Accesorios,Cinturón,99.05,4,396.2,PayPal,Oeste
2213,13/01/23,973,Masculino,36,Accesorios,Bolso,113.52,4,454.08,PayPal,Norte
2449,14/03/23,678,Femenino,36,Calzado,Botas,162.64,1,162.64,Tarjeta de crédito,Este
2462,1/11/23,721,Masculino,36,Calzado,Zapatillas,11.85,3,35.55,PayPal,Norte
2770,6/01/23,691,Femenino,36,Ropa,Vestido,44.69,4,178.76,Tarjeta de crédito,Oeste
2797,6/10/23,384,Femenino,36,Calzado,Pantuflas,99.36,4,397.44,Transferencia bancaria,Norte
2820,27/12/23,119,Masculino,36,Accesorios,Cinturón,123.78,5,618.9,Tarjeta de crédito,Sur
2969,1/05/23,373,Masculino,36,Calzado,Botas,139.1,4,556.4,Transferencia bancaria,Sur
3061,29/12/23,561,Femenino,36,Accesorios,Gorro,69.14,4,276.56,Efectivo,Centro
3134,1/05/23,160,Masculino,36,Accesorios,Bufanda,101.03,4,404.12,Efectivo,Sur
3146,23/05/23,838,Masculino,36,Accesorios,Bufanda,124.12,5,620.6,PayPal,Oeste
3150,26/12/23,770,Masculino,36,Ropa,Vestido,51.74,4,206.96,Transferencia bancaria,Centro
3210,15/01/23,550,Masculino,36,Accesorios,Reloj,100.36,3,301.08,Efectivo,Oeste
3246,28/06/23,490,Masculino,36,Calzado,Pantuflas,41.92,5,209.6,Tarjeta de crédito,Sur
3272,17/10/23,931,Masculino,36,Accesorios,Bufanda,36.67,3,110.01,PayPal,Este
3463,7/12/23,130,Femenino,36,Ropa,Pantalón,159.54,1,159.54,Efectivo,Oeste
3465,27/01/23,560,Femenino,36,Ropa,Chaqueta,43.89,3,131.67,PayPal,Oeste
3815,4/08/23,401,Masculino,36,Calzado,Botas,177.38,1,177.38,Tarjeta de crédito,Este
3833,3/10/23,505,Masculino,36,Accesorios,Gorro,62.6,5,313,PayPal,Este
3889,9/06/23,548,Masculino,36,Calzado,Zapatos formales,136.16,4,544.64,Tarjeta de crédito,Centro
3898,7/03/23,903,Masculino,36,Ropa,Pantalón,12.56,1,12.56,Tarjeta de crédito,Oeste
4009,9/01/23,435,Femenino,36,Calzado,Pantuflas,158.48,1,158.48,Tarjeta de crédito,Sur
4226,16/06/23,936,Femenino,36,Accesorios,Cinturón,135.99,3,407.97,PayPal,Oeste
4280,14/02/23,501,Masculino,36,Ropa,Pantalón,147.14,4,588.56,Transferencia bancaria,Este
4302,24/11/23,899,Femenino,36,Accesorios,Cinturón,137.35,4,549.4,Efectivo,Oeste
4309,23/03/23,327,Femenino,36,Ropa,Sweater,16.71,3,50.13,Efectivo,Centro
4327,10/06/23,465,Masculino,36,Calzado,Sandalias,63.84,4,255.36,Tarjeta de crédito,Oeste
4336,2/10/23,203,Femenino,36,Calzado,Zapatos formales,66.05,1,66.05,Tarjeta de crédito,Este
4430,23/10/23,951,Masculino,36,Accesorios,Bolso,82.06,3,246.18,Tarjeta de crédito,Centro
4434,24/03/23,87,Femenino,36,Accesorios,Bufanda,87.61,5,438.05,PayPal,Oeste
4440,22/08/23,913,Masculino,36,Accesorios,Bufanda,164.85,1,164.85,Efectivo,Centro
4551,25/10/23,485,Femenino,36,Ropa,Camiseta,156.17,4,624.68,PayPal,Sur
4565,4/10/23,770,Masculino,36,Ropa,Pantalón,90.29,5,451.45,Tarjeta de crédito,Norte
4658,29/03/23,7,Masculino,36,Calzado,Pantuflas,138.79,3,416.37,Transferencia bancaria,Norte
4731,21/01/23,708,Masculino,36,Calzado,Zapatillas,145.02,3,435.06,PayPal,Sur
4757,25/11/23,947,Masculino,36,Calzado,Zapatos formales,56.03,4,224.12,PayPal,Este
4767,21/06/23,942,Femenino,36,Ropa,Vestido,176.96,2,353.92,Transferencia bancaria,Oeste
4866,24/05/23,687,Masculino,36,Ropa,Chaqueta,55.5,5,277.5,PayPal,Sur
5001,21/11/23,974,Masculino,36,Accesorios,Bufanda,174.75,4,699,Transferencia bancaria,Este
5068,31/07/23,591,Masculino,36,Ropa,Vestido,67.64,3,202.92,Efectivo,Centro
5131,31/10/23,13,Masculino,36,Ropa,Vestido,124.73,4,498.92,Efectivo,Este
5174,27/05/23,898,Femenino,36,Calzado,Sandalias,97.94,5,489.7,Tarjeta de crédito,Oeste
5260,16/11/23,698,Femenino,36,Calzado,Botas,44.29,3,132.87,Efectivo,Centro
5279,15/09/23,55,Masculino,36,Calzado,Sandalias,21.78,5,108.9,Tarjeta de crédito,Norte
5372,7/08/23,159,Masculino,36,Calzado,Zapatos formales,127.63,5,638.15,Efectivo,Sur
5427,22/12/23,668,Femenino,36,Calzado,Zapatillas,110.22,1,110.22,Efectivo,Norte
5445,6/11/23,274,Masculino,36,Ropa,Chaqueta,108.68,3,326.04,Transferencia bancaria,Oeste
5551,23/06/23,861,Masculino,36,Accesorios,Reloj,116.16,5,580.8,PayPal,Oeste
5581,1/07/23,709,Masculino,36,Accesorios,Reloj,70.53,1,70.53,PayPal,Oeste
5622,19/01/23,836,Masculino,36,Ropa,Sweater,16.82,5,84.1,Efectivo,Oeste
5689,24/01/23,826,Femenino,36,Calzado,Zapatos formales,18.24,5,91.2,PayPal,Este
5740,4/02/23,869,Masculino,36,Calzado,Zapatillas,72.02,3,216.06,Transferencia bancaria,Norte
5850,21/04/23,313,Femenino,36,Ropa,Pantalón,14.08,1,14.08,PayPal,Este
5925,29/03/23,574,Masculino,36,Ropa,Sweater,140.83,1,140.83,PayPal,Sur
5980,26/05/23,918,Femenino,36,Accesorios,Reloj,182.05,1,182.05,Tarjeta de crédito,Norte
6003,4/08/23,266,Femenino,36,Accesorios,Reloj,30.89,4,123.56,Tarjeta de crédito,Oeste
6019,22/02/23,449,Masculino,36,Accesorios,Gorro,64.78,3,194.34,PayPal,Norte
6051,11/09/23,409,Femenino,36,Ropa,Camiseta,45.93,4,183.72,Transferencia bancaria,Este
6091,20/06/23,946,Masculino,36,Ropa,Vestido,180.08,2,360.16,Transferencia bancaria,Sur
6101,1/03/23,503,Femenino,36,Accesorios,Bufanda,52.19,3,156.57,PayPal,Norte
6229,17/06/23,362,Masculino,36,Accesorios,Bolso,124.86,2,249.72,PayPal,Este
6258,26/02/23,285,Masculino,36,Ropa,Pantalón,50.81,5,254.05,Transferencia bancaria,Norte
6350,26/02/23,269,Femenino,36,Ropa,Camiseta,60.08,2,120.16,PayPal,Centro
6522,4/01/23,445,Masculino,36,Calzado,Pantuflas,65.39,3,196.17,Efectivo,Oeste
6532,12/12/23,237,Femenino,36,Calzado,Zapatillas,110.15,1,110.15,PayPal,Este
6534,5/04/23,386,Femenino,36,Ropa,Vestido,153.67,5,768.35,PayPal,Centro
6576,21/03/23,903,Femenino,36,Calzado,Botas,128.31,4,513.24,PayPal,Sur
6588,23/07/23,984,Masculino,36,Ropa,Chaqueta,119.22,5,596.1,PayPal,Este
6607,26/11/23,828,Femenino,36,Accesorios,Cinturón,75.56,2,151.12,PayPal,Centro
6609,21/08/23,814,Femenino,36,Accesorios,Reloj,192.73,1,192.73,Efectivo,Oeste
6647,8/04/23,859,Masculino,36,Ropa,Sweater,80.83,1,80.83,PayPal,Sur
6666,16/06/23,803,Masculino,36,Ropa,Camiseta,171.44,4,685.76,Transferencia bancaria,Oeste
6757,30/05/23,655,Femenino,36,Ropa,Pantalón,87.12,2,174.24,Efectivo,Sur
6842,2/07/23,825,Femenino,36,Accesorios,Reloj,108.85,4,435.4,Transferencia bancaria,Oeste
6910,9/07/23,86,Femenino,36,Accesorios,Gorro,193.41,5,967.05,Transferencia bancaria,Norte
7166,27/06/23,140,Femenino,36,Ropa,Sweater,143.26,5,716.3,PayPal,Sur
7216,27/12/23,63,Femenino,36,Calzado,Pantuflas,179.26,2,358.52,Efectivo,Sur
7228,29/03/23,550,Femenino,36,Calzado,Pantuflas,88.13,3,264.39,Efectivo,Sur
7258,20/01/23,897,Femenino,36,Calzado,Zapatillas,190.37,2,380.74,Tarjeta de crédito,Este
7348,10/10/23,878,Masculino,36,Calzado,Pantuflas,34.22,2,68.44,Efectivo,Centro
7351,1/10/23,302,Femenino,36,Accesorios,Bolso,135.66,4,542.64,Efectivo,Oeste
7443,20/06/23,385,Masculino,36,Ropa,Sweater,70.52,5,352.6,PayPal,Sur
7500,19/09/23,390,Masculino,36,Calzado,Botas,64.5,2,129,Tarjeta de crédito,Este
7569,21/02/23,758,Femenino,36,Calzado,Zapatos formales,31.84,5,159.2,PayPal,Este
7587,11/05/23,976,Masculino,36,Accesorios,Bolso,30.26,1,30.26,PayPal,Este
7648,11/02/23,291,Femenino,36,Ropa,Chaqueta,57.35,1,57.35,Efectivo,Este
7677,16/04/23,884,Femenino,36,Accesorios,Bufanda,167.76,3,503.28,Efectivo,Norte
7686,25/03/23,368,Femenino,36,Accesorios,Bolso,116.94,3,350.82,Transferencia bancaria,Oeste
7736,20/06/23,491,Femenino,36,Calzado,Pantuflas,75.43,5,377.15,PayPal,Centro
7749,12/06/23,827,Femenino,36,Ropa,Sweater,181.11,5,905.55,Efectivo,Sur
7811,2/01/23,281,Femenino,36,Calzado,Zapatos formales,29.89,1,29.89,Transferencia bancaria,Este
7820,11/04/23,965,Femenino,36,Accesorios,Cinturón,45.03,5,225.15,Efectivo,Centro
7830,30/03/23,830,Femenino,36,Calzado,Zapatillas,110.09,4,440.36,PayPal,Norte
7835,17/03/23,692,Femenino,36,Ropa,Sweater,188.42,4,753.68,Tarjeta de crédito,Oeste
7942,16/07/23,195,Femenino,36,Accesorios,Bolso,45.6,4,182.4,Tarjeta de crédito,Este
7949,21/01/23,656,Masculino,36,Calzado,Zapatillas,32.27,2,64.54,Efectivo,Oeste
7966,29/09/23,361,Femenino,36,Accesorios,Bolso,11.82,1,11.82,Tarjeta de crédito,Oeste
7985,15/04/23,601,Femenino,36,Ropa,Camiseta,83.7,1,83.7,Efectivo,Centro
8008,23/04/23,386,Femenino,36,Accesorios,Gorro,121.69,5,608.45,Tarjeta de crédito,Norte
8144,9/03/23,730,Masculino,36,Accesorios,Reloj,174.53,5,872.65,Efectivo,Sur
8196,12/06/23,43,Femenino,36,Calzado,Zapatos formales,130.04,4,520.16,PayPal,Centro
8217,6/04/23,207,Masculino,36,Calzado,Pantuflas,118.21,4,472.84,Efectivo,Centro
8229,27/03/23,275,Femenino,36,Accesorios,Bolso,71.52,2,143.04,PayPal,Oeste
8268,24/02/23,601,Femenino,36,Accesorios,Bolso,63.81,1,63.81,Tarjeta de crédito,Sur
8377,15/10/23,846,Femenino,36,Ropa,Pantalón,109.93,5,549.65,Tarjeta de crédito,Oeste
8399,27/01/23,644,Masculino,36,Accesorios,Gorro,167.93,4,671.72,PayPal,Este
8442,25/09/23,862,Femenino,36,Accesorios,Gorro,19.12,2,38.24,Transferencia bancaria,Centro
8486,5/01/23,450,Masculino,36,Accesorios,Bufanda,171.53,2,343.06,PayPal,Centro
8493,5/02/23,185,Femenino,36,Ropa,Vestido,33.26,2,66.52,Transferencia bancaria,Centro
8515,11/11/23,554,Masculino,36,Ropa,Chaqueta,94.68,4,378.72,Transferencia bancaria,Centro
8820,31/08/23,945,Femenino,36,Ropa,Camiseta,146.92,4,587.68,Transferencia bancaria,Norte
8865,30/08/23,956,Masculino,36,Accesorios,Reloj,55.24,2,110.48,Efectivo,Este
8975,24/04/23,467,Masculino,36,Accesorios,Reloj,59.75,5,298.75,Tarjeta de crédito,Oeste
9007,5/10/23,592,Femenino,36,Ropa,Sweater,118.9,3,356.7,Transferencia bancaria,Este
9099,27/05/23,432,Femenino,36,Accesorios,Cinturón,45.55,5,227.75,PayPal,Este
9208,10/10/23,985,Masculino,36,Accesorios,Bolso,119.14,1,119.14,Efectivo,Sur
9222,23/04/23,834,Femenino,36,Accesorios,Bolso,59.01,3,177.03,Tarjeta de crédito,Norte
9258,10/10/23,700,Femenino,36,Accesorios,Bolso,112.18,3,336.54,Tarjeta de crédito,Oeste
9344,30/11/23,989,Masculino,36,Accesorios,Gorro,182.06,3,546.18,Efectivo,Oeste
9378,15/08/23,114,Masculino,36,Accesorios,Cinturón,24.15,5,120.75,PayPal,Sur
9389,19/08/23,219,Femenino,36,Calzado,Zapatos formales,197.1,5,985.5,Efectivo,Oeste
9475,7/06/23,720,Masculino,36,Accesorios,Bufanda,138.23,1,138.23,Efectivo,Centro
9483,23/01/23,413,Masculino,36,Calzado,Pantuflas,193.11,4,772.44,Tarjeta de crédito,Centro
9540,18/07/23,114,Femenino,36,Ropa,Vestido,116.77,5,583.85,Tarjeta de crédito,Sur
9784,31/07/23,523,Femenino,36,Accesorios,Bolso,149.9,3,449.7,Efectivo,Sur
9788,27/05/23,378,Femenino,36,Accesorios,Cinturón,113.3,1,113.3,Tarjeta de crédito,Oeste
9815,5/08/23,778,Masculino,36,Ropa,Pantalón,153.14,1,153.14,Tarjeta de crédito,Oeste
9902,26/01/23,556,Femenino,36,Calzado,Zapatos formales,52.43,1,52.43,Transferencia bancaria,Este
9980,20/04/23,906,Masculino,36,Accesorios,Gorro,99.71,2,199.42,Tarjeta de crédito,Norte
37,17/10/23,748,Masculino,37,Ropa,Chaqueta,197.3,4,789.2,PayPal,Centro
52,24/07/23,563,Femenino,37,Accesorios,Reloj,179.26,4,717.04,Tarjeta de crédito,Oeste
194,10/02/23,691,Femenino,37,Accesorios,Bufanda,57.05,2,114.1,Efectivo,Sur
218,26/08/23,578,Masculino,37,Accesorios,Bolso,177.17,4,708.68,PayPal,Oeste
251,15/06/23,411,Masculino,37,Accesorios,Bufanda,166.02,2,332.04,PayPal,Norte
287,11/11/23,220,Femenino,37,Ropa,Sweater,101.67,1,101.67,Efectivo,Norte
323,2/05/23,201,Femenino,37,Calzado,Zapatillas,48.93,1,48.93,Transferencia bancaria,Oeste
429,15/08/23,640,Femenino,37,Ropa,Vestido,19.65,4,78.6,PayPal,Sur
455,26/05/23,481,Masculino,37,Accesorios,Reloj,89.79,2,179.58,Transferencia bancaria,Norte
571,16/10/23,54,Femenino,37,Calzado,Sandalias,15.15,5,75.75,Transferencia bancaria,Este
732,7/03/23,602,Femenino,37,Accesorios,Cinturón,66.3,4,265.2,Efectivo,Oeste
829,20/03/23,733,Masculino,37,Accesorios,Bolso,188.91,4,755.64,PayPal,Norte
860,18/02/23,833,Masculino,37,Ropa,Camiseta,133.81,4,535.24,Transferencia bancaria,Sur
896,18/07/23,361,Masculino,37,Accesorios,Cinturón,134.21,3,402.63,Efectivo,Norte
983,21/04/23,925,Femenino,37,Ropa,Chaqueta,155.02,1,155.02,PayPal,Centro
1078,20/03/23,990,Masculino,37,Calzado,Botas,104.9,4,419.6,PayPal,Centro
1085,10/08/23,303,Femenino,37,Calzado,Zapatos formales,159.95,3,479.85,Transferencia bancaria,Oeste
1175,24/01/23,534,Femenino,37,Calzado,Botas,61.61,2,123.22,Transferencia bancaria,Norte
1210,16/05/23,253,Masculino,37,Calzado,Pantuflas,52.09,3,156.27,Efectivo,Centro
1280,14/02/23,554,Masculino,37,Calzado,Zapatos formales,45.68,4,182.72,PayPal,Centro
1298,19/08/23,277,Masculino,37,Accesorios,Cinturón,184.93,1,184.93,Transferencia bancaria,Norte
1359,3/04/23,90,Masculino,37,Accesorios,Cinturón,179.45,1,179.45,Efectivo,Sur
1366,4/03/23,511,Femenino,37,Accesorios,Gorro,53.07,2,106.14,PayPal,Centro
1410,8/05/23,547,Femenino,37,Accesorios,Gorro,135.99,5,679.95,Transferencia bancaria,Sur
1483,30/10/23,157,Femenino,37,Calzado,Botas,159.17,4,636.68,PayPal,Sur
1563,11/04/23,106,Femenino,37,Ropa,Pantalón,80.9,3,242.7,Tarjeta de crédito,Este
1575,10/09/23,407,Masculino,37,Ropa,Sweater,119.09,4,476.36,PayPal,Norte
1618,20/02/23,640,Masculino,37,Accesorios,Cinturón,97.81,3,293.43,Efectivo,Oeste
1637,20/02/23,666,Masculino,37,Calzado,Sandalias,113.52,3,340.56,Efectivo,Norte
1729,9/01/23,604,Masculino,37,Ropa,Vestido,117.66,5,588.3,Tarjeta de crédito,Este
1782,12/09/23,734,Femenino,37,Accesorios,Gorro,96.61,2,193.22,Efectivo,Oeste
1853,11/02/23,268,Femenino,37,Calzado,Zapatos formales,72.65,5,363.25,Transferencia bancaria,Centro
1903,18/09/23,739,Femenino,37,Calzado,Zapatillas,197.73,2,395.46,Efectivo,Oeste
1970,13/01/23,571,Femenino,37,Calzado,Zapatos formales,52.75,1,52.75,PayPal,Centro
2001,15/05/23,990,Femenino,37,Ropa,Chaqueta,81.79,1,81.79,Efectivo,Norte
2096,4/04/23,817,Femenino,37,Accesorios,Gorro,60.41,4,241.64,Tarjeta de crédito,Oeste
2117,9/03/23,153,Femenino,37,Calzado,Botas,193.49,2,386.98,PayPal,Norte
2254,28/08/23,7,Femenino,37,Calzado,Zapatos formales,119.84,2,239.68,PayPal,Norte
2263,1/02/23,394,Femenino,37,Ropa,Vestido,30.32,5,151.6,Tarjeta de crédito,Norte
2297,29/04/23,455,Femenino,37,Ropa,Chaqueta,106.06,2,212.12,Tarjeta de crédito,Oeste
2372,1/05/23,687,Masculino,37,Accesorios,Reloj,14.64,4,58.56,Efectivo,Oeste
2432,4/04/23,536,Masculino,37,Ropa,Vestido,147.78,5,738.9,Transferencia bancaria,Norte
2478,20/05/23,102,Femenino,37,Ropa,Pantalón,181.81,3,545.43,PayPal,Centro
2500,20/07/23,928,Masculino,37,Ropa,Sweater,52.33,5,261.65,PayPal,Oeste
2544,20/12/23,690,Femenino,37,Calzado,Pantuflas,79.24,4,316.96,Tarjeta de crédito,Sur
